"Product Name","Product SKU","Template Name","Option Type","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order","Tooltip Image","Tooltip Image Type","Base Image","Base Image Type","Images Data",mageworx_option_type_id
,,,drop_down,,73988,429252,"Black Marble",0.0000,fixed,,0.00,0,0.00,,1,1,/customoptions/6/4171/2/Black-Marble.jpg,image,/customoptions/6/4171/2/Black-Marble.jpg,image,"[{""value"":""/customoptions/6/4171/2/Black-Marble.jpg"",""option_type_image_id"":""460722"",""title_text"":"""",""sort_order"":""0"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",442a2505-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,73988,429253,"Pure White Quartz",0.0000,fixed,,0.00,0,0.00,,0,1,/w/h/white-quartz_1.jpg,image,/w/h/white-quartz_1.jpg,image,"[{""value"":""/w/h/white-quartz_1.jpg"",""option_type_image_id"":""460723"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",442b0b1f-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,73988,429254,"White ""Carrara"" Quartz",0.0000,fixed,,0.00,0,0.00,,0,1,/c/a/carrera-quartz-white.jpg,image,/c/a/carrera-quartz-white.jpg,image,"[{""value"":""/c/a/carrera-quartz-white.jpg"",""option_type_image_id"":""460724"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",442bc435-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,73988,429255,"Portoro Black Quartz",0.0000,fixed,,0.00,0,0.00,,0,1,/p/o/portoro-black.jpg,image,/p/o/portoro-black.jpg,image,"[{""value"":""/p/o/portoro-black.jpg"",""option_type_image_id"":""460725"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",442c8122-4bc4-11e8-af31-0219d58c2290
"Sandlake 78"" oval marble tulip dining table",nj-001347,,drop_down,"Select a stone:",55412,325811,"White Carraea Marble",0.0000,fixed,,0.00,0,0.00,,1,1,/customoptions/6/4171/1/White-Marble.jpg,image,/customoptions/6/4171/1/White-Marble.jpg,image,"[{""value"":""/customoptions/6/4171/1/White-Marble.jpg"",""option_type_image_id"":""445934"",""title_text"":"""",""sort_order"":""0"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",1106fc0e-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,55412,325812,"Black Marble",0.0000,fixed,,0.00,0,0.00,,1,1,/customoptions/6/4171/2/Black-Marble.jpg,image,/customoptions/6/4171/2/Black-Marble.jpg,image,"[{""value"":""/customoptions/6/4171/2/Black-Marble.jpg"",""option_type_image_id"":""445935"",""title_text"":"""",""sort_order"":""0"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",1107e274-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,55412,325813,"Pure White Quartz",0.0000,fixed,,0.00,0,0.00,,0,1,/w/h/white-quartz_1.jpg,image,/w/h/white-quartz_1.jpg,image,"[{""value"":""/w/h/white-quartz_1.jpg"",""option_type_image_id"":""445936"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",1108ab7b-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,55412,325814,"White ""Carrara"" Quartz",0.0000,fixed,,0.00,0,0.00,,0,1,/c/a/carrera-quartz-white.jpg,image,/c/a/carrera-quartz-white.jpg,image,"[{""value"":""/c/a/carrera-quartz-white.jpg"",""option_type_image_id"":""445937"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",11096229-4bc4-11e8-af31-0219d58c2290
,,,drop_down,,55412,325815,"Portoro Black Quartz",0.0000,fixed,,0.00,0,0.00,,0,1,/p/o/portoro-black.jpg,image,/p/o/portoro-black.jpg,image,"[{""value"":""/p/o/portoro-black.jpg"",""option_type_image_id"":""445938"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",110a12f8-4bc4-11e8-af31-0219d58c2290
"Bethany duck sofa",sb-000885,,checkbox,"I have my own material/leather (COM/COL)",70483,408002,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1,,,,,,2a5a6f74-4ed9-11e8-af31-0219d58c2290
"Bethany duck sofa",sb-000885,,checkbox,"Need It Faster? Rush Delivery Available.",70484,408003,Yes,75.0000,percent,,0.00,0,0.00,,0,0,,,,,,2a5cde82-4ed9-11e8-af31-0219d58c2290
"Floralpark sofa",sb-000899,,checkbox,"I have my own material/leather (COM/COL)",70360,407447,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1,,,,,,3f7fac81-4ed9-11e8-af31-0219d58c2290
"Floralpark sofa",sb-000899,,checkbox,"Need It Faster? Rush Delivery Available.",70361,407448,Yes,75.0000,percent,,0.00,0,0.00,,0,0,,,,,,3f821295-4ed9-11e8-af31-0219d58c2290
"Wheatland armchair",yt-001293,,drop_down,"Select a color",73855,428746,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""460282"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",24846e03-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428747,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""460283"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",248514d4-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428748,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""460284"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",2485b5e8-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428749,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""460285"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",24865b16-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428750,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""460286"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",2486fce1-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428751,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""460287"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",24879f75-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428752,"Purple (100% wool)",360.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""460288"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",248837b7-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428753,"Rose (100% wool)",360.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""460289"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",2488d05e-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428754,"Blue (100% wool)",360.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""460290"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",24899bb4-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428755,"Emerald (100% wool)",360.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""460291"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",248a47ae-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428756,"Green (100% wool)",360.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""460292"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",248af426-4767-11e8-af31-0219d58c2290
,,,drop_down,,73855,428757,"Orange (100% wool)",360.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""460293"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",248b9700-4767-11e8-af31-0219d58c2290
"Oxford coffee table",yt-001300,,drop_down,"Select a color:",74006,429306,Natural,0.0000,fixed,,0.00,0,0.00,,0,1,,,,,"[{""value"":""/p/o/polished-stainless.jpg"",""option_type_image_id"":""460773"",""title_text"":"""",""sort_order"":""1"",""base_image"":""0"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""0""}]",a105c265-3f66-11e8-af31-0219d58c2290
,,,drop_down,,74006,429307,"18 karat gold",500.0000,fixed,,0.00,0,0.00,,0,1,,,,,"[{""value"":""/1/8/18k-gold.jpg"",""option_type_image_id"":""460774"",""title_text"":"""",""sort_order"":""1"",""base_image"":""0"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""0""}]",a1073c82-3f66-11e8-af31-0219d58c2290
"Oxford coffee table",yt-001300,,radio,"Select a finish:",74007,429308,Brushed,0.0000,fixed,YT-metal-brushed,0.00,0,0.00,,0,1,,,,,,a1092390-3f66-11e8-af31-0219d58c2290
,,,radio,,74007,429309,Polished,0.0000,fixed,YT-metal-polished,0.00,0,0.00,,0,1,,,,,,a109caba-3f66-11e8-af31-0219d58c2290
"Oxford side table",yt-001301,,drop_down,"Select a stone:",52424,309736,"White Marble",0.0000,fixed,,0.00,0,0.00,,0,1,/customoptions/6/4171/1/White-Marble.jpg,image,/customoptions/6/4171/1/White-Marble.jpg,image,"[{""value"":""/customoptions/6/4171/1/White-Marble.jpg"",""option_type_image_id"":""448083"",""title_text"":"""",""sort_order"":""0"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",ac08277d-3f66-11e8-af31-0219d58c2290
,,,drop_down,,52424,309737,"Black Marble",0.0000,fixed,,0.00,0,0.00,,0,1,/customoptions/6/4171/2/Black-Marble.jpg,image,/customoptions/6/4171/2/Black-Marble.jpg,image,"[{""value"":""/customoptions/6/4171/2/Black-Marble.jpg"",""option_type_image_id"":""448084"",""title_text"":"""",""sort_order"":""0"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",ac08af24-3f66-11e8-af31-0219d58c2290
"Oxford side table",yt-001301,,drop_down,"Select a color:",52425,309738,Natural,0.0000,fixed,,0.00,0,0.00,,0,1,/p/o/polished-stainless.jpg,image,/p/o/polished-stainless.jpg,image,"[{""value"":""/p/o/polished-stainless.jpg"",""option_type_image_id"":""448085"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",ac18234c-3f66-11e8-af31-0219d58c2290
,,,drop_down,,52425,309739,"18 karat gold",500.0000,fixed,,0.00,0,0.00,,0,1,/1/8/18k-gold.jpg,image,/1/8/18k-gold.jpg,image,"[{""value"":""/1/8/18k-gold.jpg"",""option_type_image_id"":""448086"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",ac192fc9-3f66-11e8-af31-0219d58c2290
"Oxford side table",yt-001301,,radio,"Select a finish:",52426,309740,Brushed,0.0000,fixed,YT-metal-brushed,0.00,0,0.00,,0,1,,,,,,ac25a2cb-3f66-11e8-af31-0219d58c2290
,,,radio,,52426,309741,Polished,0.0000,fixed,YT-metal-polished,0.00,0,0.00,,0,1,,,,,,ac262f65-3f66-11e8-af31-0219d58c2290
"Palermo sofa",yt-001304,,drop_down,"Select a color",53033,313317,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448104"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7cc948-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313318,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448105"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7d4b24-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313319,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448106"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7dd540-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313320,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448107"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7e5dec-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313321,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""448108"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7edcf1-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313322,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""448109"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7f63e1-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313323,"Purple (100% wool)",490.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""448110"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a7febf8-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313324,"Rose (100% wool)",490.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""448111"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a807687-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313325,"Blue (100% wool)",490.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""448112"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a80d65c-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313326,"Emerald (100% wool)",490.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""448113"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a815277-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313327,"Green (100% wool)",490.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""448114"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a81d0f9-44e1-11e8-af31-0219d58c2290
,,,drop_down,,53033,313328,"Orange (100% wool)",490.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""448115"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",0a825567-44e1-11e8-af31-0219d58c2290
"Palermo sofa",yt-001304,,checkbox,"I have my own material/leather (COM/COL)",53034,313329,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,0ad41096-44e1-11e8-af31-0219d58c2290
"Palermo sofa",yt-001304,,checkbox,"Need It Faster? Rush Delivery Available.",53035,313330,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,0ad7c0a9-44e1-11e8-af31-0219d58c2290
"Paris armchair",yt-001305,,drop_down,"Select a color",52674,311170,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448116"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",6a732b9e-44e2-11e8-af31-0219d58c2290
,,,drop_down,,52674,311171,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448117"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",6a73b437-44e2-11e8-af31-0219d58c2290
,,,drop_down,,52674,311172,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448118"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",6a74367f-44e2-11e8-af31-0219d58c2290
,,,drop_down,,52674,311173,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448119"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",6a74b822-44e2-11e8-af31-0219d58c2290
