"Product Name","Product SKU","Template Name","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order"
"Amenia bench",tf-001025,"aa | COM & RUSH","I Have My Own Material / Leather",79507,464154,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Amenia bench",tf-001025,"aa | COM & RUSH","Need It Faster? Rush Delivery",79508,464155,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Croghan sofa",tf-001037,"aa | COM & RUSH","I Have My Own Material / Leather",79509,464156,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Croghan sofa",tf-001037,"aa | COM & RUSH","Need It Faster? Rush Delivery",79510,464157,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Freeport sofa",tf-001038,"aa | COM & RUSH","I Have My Own Material / Leather",79511,464158,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Freeport sofa",tf-001038,"aa | COM & RUSH","Need It Faster? Rush Delivery",79512,464159,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Fulton sofa",tf-001039,"aa | COM & RUSH","I Have My Own Material / Leather",79513,464160,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Fulton sofa",tf-001039,"aa | COM & RUSH","Need It Faster? Rush Delivery",79514,464161,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Laurel sofa",tf-001043,"aa | COM & RUSH","I Have My Own Material / Leather",79515,464162,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Laurel sofa",tf-001043,"aa | COM & RUSH","Need It Faster? Rush Delivery",79516,464163,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Erwin sofa",tf-001045,"aa | COM & RUSH","I Have My Own Material / Leather",79517,464164,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Erwin sofa",tf-001045,"aa | COM & RUSH","Need It Faster? Rush Delivery",79518,464165,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Erwin loveseat",tf-001046,"aa | COM & RUSH","I Have My Own Material / Leather",79519,464166,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Erwin loveseat",tf-001046,"aa | COM & RUSH","Need It Faster? Rush Delivery",79520,464167,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Mamaroneck sofa",tf-001057,"aa | COM & RUSH","I Have My Own Material / Leather",79521,464168,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Mamaroneck sofa",tf-001057,"aa | COM & RUSH","Need It Faster? Rush Delivery",79522,464169,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Margaret ottoman",wi-001062,"wi | 27W Wholesale Interiors: beige gray","Select a color:",81241,483246,Gray,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,81241,483247,Beige,0.0000,fixed,,0.00,0,0.00,,1,0
"Bellmont wire chair",wi-001063,"ae | 01A Aeon 1: Grade B","75% Wool, 25% Nylon",86953,512194,Black,15.0000,percent,01A-B201-Black,0.00,0,0.00,,0,0
,,,,86953,512195,Gray,15.0000,percent,01A-B206-Gray,0.00,0,0.00,,0,0
,,,,86953,512196,Brown,15.0000,percent,01A-B202-Brown,0.00,0,0.00,,0,0
,,,,86953,512197,Green,15.0000,percent,01A-B203-Green,0.00,0,0.00,,0,0
,,,,86953,512198,Strawberry,15.0000,percent,01A-B204-Strawberry,0.00,0,0.00,,0,0
,,,,86953,512199,Red,15.0000,percent,01A-B208-Red,0.00,0,0.00,,0,0
"Bellmont wire chair",wi-001063,"ae | 01A Aeon 2: Grade T","85% Wool, 15% Nylon",86952,512183,Red,0.0000,fixed,01A-T501-red,0.00,0,0.00,,0,1
,,,,86952,512184,Black,0.0000,fixed,01A-T502-black,0.00,0,0.00,,0,1
,,,,86952,512185,"Dark blue",0.0000,fixed,01A-T503-dark-blue,0.00,0,0.00,,0,1
,,,,86952,512186,Brown,0.0000,fixed,01A-T504-brown,0.00,0,0.00,,0,1
,,,,86952,512187,"Warm gray",0.0000,fixed,01A-T505-warm-grey,0.00,0,0.00,,0,1
,,,,86952,512188,"Light gray",0.0000,fixed,01A-T506-light-grey,0.00,0,0.00,,0,1
,,,,86952,512189,Burgundy,0.0000,fixed,01A-T507-burgundy,0.00,0,0.00,,0,1
,,,,86952,512190,"Light blue",0.0000,fixed,01A-T508-light-blue,0.00,0,0.00,,0,1
,,,,86952,512191,"Dark green",0.0000,fixed,01A-T509-dark-green,0.00,0,0.00,,0,1
,,,,86952,512192,Orange,0.0000,fixed,01A-T511-orange,0.00,0,0.00,,0,1
,,,,86952,512193,"Burnt orange",0.0000,fixed,01A-T512-burnt-orange,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"ae | 01A Aeon 4: Cow Pony Hide Leather (premium)","Cow Hide Leather:",86954,512200,"Black, brown, white hair",0.0000,fixed,01A-ML008-Pony-A,0.00,0,0.00,,0,1
,,,,86954,512201,"Black and white hair",0.0000,fixed,01A-ML018-Pony-B,0.00,0,0.00,,0,1
,,,,86954,512202,"Brown and white hair",0.0000,fixed,01A-ML019-Pony-C,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"ae | 01A Aeon 3: Standard Leather","Standard Leather ",86951,512175,Black,0.0000,fixed,01A-ML001-Black,0.00,0,0.00,,0,1
,,,,86951,512176,"Chocolate brown",0.0000,fixed,01A-ML025-Chocolate-Brown,0.00,0,0.00,,0,1
,,,,86951,512177,Brown,0.0000,fixed,01A-ML005-Brown,0.00,0,0.00,,0,1
,,,,86951,512178,"Dark red",0.0000,fixed,01A-ML023-Dark-Red,0.00,0,0.00,,0,1
,,,,86951,512179,Red,0.0000,fixed,01A-ML003-Red,0.00,0,0.00,,0,1
,,,,86951,512180,Beige,0.0000,fixed,01A-ML004-Beige,0.00,0,0.00,,0,1
,,,,86951,512181,"Cream white",0.0000,fixed,01A-ML002-Cream-White,0.00,0,0.00,,0,1
,,,,86951,512182,White,0.0000,fixed,01A-ML007-White,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",86950,512169,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,86950,512170,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,86950,512171,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,86950,512172,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,86950,512173,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,86950,512174,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",86949,512160,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,86949,512161,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,86949,512162,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,86949,512163,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,86949,512164,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,86949,512165,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,86949,512166,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,86949,512167,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
,,,,86949,512168,Purple,10.0000,fixed,22S-B9015W-Purple,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"sb | 22S Shenzhen Brother 3: Camira (Wool | Wool blend)","Select a fabric:",86948,512158,"Stripes: 95% Wool 5% Nylon",15.0000,percent,Aqua-SZYO2,0.00,0,0.00,,0,1
,,,,86948,512159,"Gravel: 100% Wool",15.0000,percent,Gravel-ZAN08,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"sb | 22S Shenzhen Brother 4: Camira Hemp","Select a color:",86947,512148,Gold,20.0000,percent,HP03-Gorse,0.00,0,0.00,,0,1
,,,,86947,512149,Orange,20.0000,percent,HP08-Pollen,0.00,0,0.00,,0,1
,,,,86947,512150,Red,20.0000,percent,HP12-Alec,0.00,0,0.00,,0,1
,,,,86947,512151,"Light gray",20.0000,percent,HP16-Dew,0.00,0,0.00,,0,1
,,,,86947,512152,Periwinkle,20.0000,percent,HP17-Nurture,0.00,0,0.00,,0,1
,,,,86947,512153,"Light blue",20.0000,percent,HP18-Dale,0.00,0,0.00,,0,1
,,,,86947,512154,Green,20.0000,percent,HP19-Acre,0.00,0,0.00,,0,1
,,,,86947,512155,"Blue green",20.0000,percent,HP20-Trough,0.00,0,0.00,,0,1
,,,,86947,512156,Blue,20.0000,percent,HP23-Barn,0.00,0,0.00,,0,1
,,,,86947,512157,Black,20.0000,percent,HP30-Sickle,0.00,0,0.00,,0,1
"Bellmont wire chair",wi-001063,"aa | COM & RUSH","I Have My Own Material / Leather",86945,512146,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"Bellmont wire chair",wi-001063,"aa | COM & RUSH","Need It Faster? Rush Delivery",86946,512147,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Liverpool bed",wi-001068,"aa | black and white","Select a color:",80240,466289,Black,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,80240,466290,White,0.0000,fixed,,0.00,0,0.00,,1,0
"Liverpool bed",wi-001068,"aa | Bed sizes: Q, K","Select a size:",80241,466291,Queen,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,80241,466292,King,100.0000,fixed,,0.00,0,0.00,,1,0
"Dix bed",wi-001078,"aa | Bed sizes: Q, K","Select a size:",80242,466293,Queen,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,80242,466294,King,100.0000,fixed,,0.00,0,0.00,,1,0
"Lakewood banquette",wi-001114,"wi | 27W Wholesale Interiors: beige gray","Select a color:",81242,483248,Gray,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,81242,483249,Beige,0.0000,fixed,,0.00,0,0.00,,1,0
"ADM cube ottoman",yf-001116,"yf | 28Y Younger Furniture: Grade J-Q","Select a fabric:",81035,478915,28Y-2731-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478916,28Y-2732-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478917,28Y-2733-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478918,28Y-2734-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478919,28Y-2735-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478920,28Y-2770-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478921,28Y-2771-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478922,28Y-2820-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478923,28Y-2821-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478924,28Y-2822-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478925,28Y-2823-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478926,28Y-2824-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478927,28Y-2700-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478928,28Y-2703-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478929,28Y-2704-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478930,28Y-2730-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478931,28Y-8410-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478932,28Y-8880-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478933,28Y-2521-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478934,28Y-2523-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478935,28Y-2524-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478936,28Y-2620-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478937,28Y-2622-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478938,28Y-2624-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478939,28Y-2627-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478940,28Y-2550-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478941,28Y-2551-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478942,28Y-2552-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478943,28Y-2553-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478944,28Y-2554-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478945,28Y-2555-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478946,28Y-2556-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478947,28Y-2557-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478948,28Y-2558-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478949,28Y-2630-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478950,28Y-2631-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81035,478951,28Y-2633-Q,0.0000,fixed,,0.00,0,0.00,,0,1
"ADM cube ottoman",yf-001116,"yf | 28Y Younger Furniture: Grade F-I","Select a fabric:",81036,478952,28Y-2570-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478953,28Y-2571-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478954,28Y-2813-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478955,28Y-2572-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478956,28Y-2600-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478957,28Y-2606-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478958,28Y-2590-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478959,28Y-2591-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478960,28Y-2594-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478961,28Y-2595-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478962,28Y-2596-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478963,28Y-2597-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478964,28Y-2720-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478965,28Y-2721-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478966,28Y-2722-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478967,28Y-2723-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478968,28Y-2724-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478969,28Y-2725-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81036,478970,28Y-2726-I,0.0000,fixed,,0.00,0,0.00,,0,1
"ADM cube ottoman",yf-001116,"yf | 28Y Younger Furniture: Grade E","Select a fabric:",81037,478971,28Y-2580-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478972,28Y-2581-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478973,28Y-2582-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478974,28Y-2584-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478975,28Y-2610-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478976,28Y-2611-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478977,28Y-2612-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478978,28Y-2613-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478979,28Y-2615-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478980,28Y-2616-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478981,28Y-2641-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478982,28Y-2642-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478983,28Y-2643-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478984,28Y-2644-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478985,28Y-2645-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478986,28Y-2680-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478987,28Y-2682-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478988,28Y-2683-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478989,28Y-2834-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478990,28Y-2833-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478991,28Y-2832-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478992,28Y-2831-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81037,478993,28Y-2830-E,0.0000,fixed,,0.00,0,0.00,,0,1
"ADM cube ottoman",yf-001116,"yf | 28Y Younger Furniture: Grade D","Select a fabric:",81038,478994,28Y-8372-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,478995,28Y-2740-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,478996,28Y-2741-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,478997,28Y-2742-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,478998,28Y-2743-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,478999,28Y-2752-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479000,28Y-2780-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479001,28Y-2781-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479002,28Y-2782-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479003,28Y-2790-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479004,28Y-2791-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479005,28Y-2792-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479006,28Y-2793-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479007,28Y-2794-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479008,28Y-2801-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479009,28Y-2802-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479010,28Y-2803-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479011,28Y-2804-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479012,28Y-2806-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479013,28Y-2540-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479014,28Y-2541-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81038,479015,28Y-2543-D,0.0000,fixed,,0.00,0,0.00,,0,1
"ADM cube ottoman",yf-001116,"yf | 28Y Younger Furniture: Grade B-C","Select a fabric:",81039,479016,28Y-2710-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479017,28Y-2711-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479018,28Y-2712-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479019,28Y-2713-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479020,28Y-2714-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479021,28Y-2760-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479022,28Y-2761-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479023,28Y-2762-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479024,28Y-2763-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479025,28Y-2764-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479026,28Y-2765-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479027,28Y-2766-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479028,28Y-2767-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479029,28Y-8121-C,0.0000,fixed,28Y-8121,0.00,0,0.00,,0,1
,,,,81039,479030,28Y-8124-C,0.0000,fixed,28Y-8124,0.00,0,0.00,,0,1
,,,,81039,479031,28Y-8320-C,0.0000,fixed,28Y-8320,0.00,0,0.00,,0,1
,,,,81039,479032,28Y-8321-C,0.0000,fixed,28Y-8321,0.00,0,0.00,,0,1
,,,,81039,479033,28Y-8323-C,0.0000,fixed,28Y-8323,0.00,0,0.00,,0,1
,,,,81039,479034,28Y-8890-B,0.0000,fixed,28Y-8890,0.00,0,0.00,,0,1
,,,,81039,479035,28Y-8891-B,0.0000,fixed,28Y-8891,0.00,0,0.00,,0,1
,,,,81039,479036,28Y-8892-B,0.0000,fixed,28Y-8892,0.00,0,0.00,,0,1
,,,,81039,479037,28Y-9110-C,0.0000,fixed,28Y-9110,0.00,0,0.00,,0,1
,,,,81039,479038,28Y-9111-C,0.0000,fixed,28Y-9111,0.00,0,0.00,,0,1
,,,,81039,479039,28Y-9112-C,0.0000,fixed,28Y-9112,0.00,0,0.00,,0,1
,,,,81039,479040,28Y-9200-C,0.0000,fixed,28Y-9200,0.00,0,0.00,,0,1
,,,,81039,479041,28Y-2510-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479042,28Y-2511-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479043,28Y-2512-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479044,28Y-2650-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479045,28Y-2651-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479046,28Y-2652-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479047,28Y-2653-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479048,28Y-2654-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479049,28Y-2660-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479050,28Y-2661-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479051,28Y-2662-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81039,479052,28Y-2663-C,0.0000,fixed,,0.00,0,0.00,,0,1
"ADM cube ottoman",yf-001116,"aa | COM & RUSH","I Have My Own Material / Leather",81033,478913,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"ADM cube ottoman",yf-001116,"aa | COM & RUSH","Need It Faster? Rush Delivery",81034,478914,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"ida round ottoman",yf-001117,"yf | 28Y Younger Furniture: Grade J-Q","Select a fabric:",81042,479055,28Y-2731-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479056,28Y-2732-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479057,28Y-2733-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479058,28Y-2734-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479059,28Y-2735-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479060,28Y-2770-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479061,28Y-2771-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479062,28Y-2820-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479063,28Y-2821-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479064,28Y-2822-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479065,28Y-2823-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479066,28Y-2824-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479067,28Y-2700-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479068,28Y-2703-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479069,28Y-2704-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479070,28Y-2730-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479071,28Y-8410-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479072,28Y-8880-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479073,28Y-2521-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479074,28Y-2523-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479075,28Y-2524-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479076,28Y-2620-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479077,28Y-2622-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479078,28Y-2624-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479079,28Y-2627-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479080,28Y-2550-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479081,28Y-2551-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479082,28Y-2552-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479083,28Y-2553-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479084,28Y-2554-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479085,28Y-2555-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479086,28Y-2556-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479087,28Y-2557-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479088,28Y-2558-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479089,28Y-2630-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479090,28Y-2631-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81042,479091,28Y-2633-Q,0.0000,fixed,,0.00,0,0.00,,0,1
"ida round ottoman",yf-001117,"yf | 28Y Younger Furniture: Grade F-I","Select a fabric:",81043,479092,28Y-2570-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479093,28Y-2571-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479094,28Y-2813-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479095,28Y-2572-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479096,28Y-2600-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479097,28Y-2606-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479098,28Y-2590-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479099,28Y-2591-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479100,28Y-2594-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479101,28Y-2595-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479102,28Y-2596-H,0.0000,fixed,,0.00,0,0.00,,0,1
